X,Y,OBJECTID,INCIDENT_NUMBER,INCIDENT_TYPE,INCIDENT_DATE,INCIDENT_YEAR,REPORTING_DISTRICT,INCIDENT_LOCATION,CITY,STATE,ZIP,HANDLING_UNIT_ID,HANDLING_UNIT_NAME,HIT_SHOOTING,NON_HIT_SHOOTING,ANIMAL_SHOOTING,OTHER_SHOOTING,UNINTENTIONAL_DISCHARGE,WARNING_SHOT,APPROX_LATITUDE,APPROX_LONGITUDE
-118.133207624,34.6769807920001,751,1000264,UNINTENTIONAL DISCHARGE INCIDENT,2014/11/12 08:50:00+00,2014,1123,43700 SIERRA HIGHWAY,LANCASTER,CA,93534,OSS,OPERATION SAFE STREETS BUREAU,,,,,1,,34.6769807916,-118.1332076238
-117.958500062,34.0242213980001,752,1000265,UNINTENTIONAL DISCHARGE INCIDENT,2014/11/22 21:55:00+00,2014,1414,100 N. HUDSON AVENUE,CITY OF INDUSTRY,CA,91744,IDT,INDUSTRY STN,,,,,1,,34.0242213983,-117.9585000624
-118.144880273,33.890999809,753,1000266,UNINTENTIONAL DISCHARGE INCIDENT,2014/11/23 07:44:59+00,2014,1369,15600 KERVIN AVENUE,PARAMOUNT,CA,90723,LKD,LAKEWOOD STN,,,,,1,,33.890999809,-118.1448802731
-118.269103998,33.914000818,754,1000267,UNINTENTIONAL DISCHARGE INCIDENT,2014/11/26 05:35:59+00,2014,2140,300 E. 130TH STREET,LOS ANGELES,CA,90061,OSS,OPERATION SAFE STREETS BUREAU,,,,,1,,33.9140008184,-118.269103998
-117.675930101,34.1739239020001,755,1000268,UNINTENTIONAL DISCHARGE INCIDENT,2014/12/04 08:19:59+00,2014,3801,15500 FAITH STREET,FONTANA,CA,92336,TRAP,TRAP,,,,,1,,34.1739239018,-117.6759301009
-118.208096234,33.89799623,756,1000269,UNINTENTIONAL DISCHARGE INCIDENT,2014/12/06 15:29:00+00,2014,2851,400 N. CRANE AVENUE,COMPTON,CA,606031,COM,COMPTON STN,,,,,1,,33.8979962303,-118.2080962339
-118.209645113,34.056846082,757,1000270,UNINTENTIONAL DISCHARGE INCIDENT,2014/12/25 18:59:59+00,2014,5410,1900 MARENGO STREET,LOS ANGELES,CA,90033,PDC-NORTH,PITCHESS DENTENTION CENTER NORTH,,,,,1,,34.0568460823,-118.2096451128
-118.175514077,34.047660385,758,1000271,UNINTENTIONAL DISCHARGE INCIDENT,2015/01/14 05:29:59+00,2015,0273,1000 N. EASTERN AVENUE,LOS ANGELES,CA,90063,NCCF,NORTH COUNTY CORRECTIONAL FACILITY,,,,,1,,34.0476603854,-118.1755140772
-117.802756068,34.1049939960001,759,1000272,UNINTENTIONAL DISCHARGE INCIDENT,2015/01/27 18:32:00+00,2015,0813,200 S. WALNUT AVENUE,SAN DIMAS,CA,91773,CSD,COURT SERVICES DIV HQ,,,,,1,,34.1049939958,-117.8027560684
-118.377984721,34.0760726030001,760,1000273,UNINTENTIONAL DISCHARGE INCIDENT,2015/02/10 21:10:00+00,2015,0972,300 HUNTLEY AVENUE,WEST HOLLYWOOD,CA,90048,WHD,WEST HOLLYWOOD STN,,,,,1,,34.0760726031,-118.3779847212
-118.633842209,34.487824791,761,1000274,UNINTENTIONAL DISCHARGE INCIDENT,2015/02/14 05:10:00+00,2015,1299,28500 APPLEWOOD LANE,CASTAIC,CA,91384,CVS,CRESCENTA VALLEY STATION,,,,,1,,34.4878247914,-118.6338422089
-118.219203189,33.899989749,762,1000275,UNINTENTIONAL DISCHARGE INCIDENT,2015/03/16 22:36:00+00,2015,2824,700 N. ROSE AVENUE,COMPTON,CA,90221,COM,COMPTON STN,,,,,1,,33.8999897488,-118.2192031886
-118.241834172,34.0538974300001,763,1000276,UNINTENTIONAL DISCHARGE INCIDENT,2015/04/29 20:00:00+00,2015,4016,200 W. TEMPLE STREET,LOS ANGELES,CA,90012,CSD,COURT SERVICES DIV HQ,,,,,1,,34.0538974305,-118.2418341715
-118.186046875,33.9066032590001,764,1000277,UNINTENTIONAL DISCHARGE INCIDENT,2015/05/23 19:30:00+00,2015,2118,5400 OLANDA STREET,LYNWOOD,CA,90262,CEN,CENTURY STN,,,,,1,,33.9066032589,-118.1860468754
-118.135726223,34.698008934,765,1000278,UNINTENTIONAL DISCHARGE INCIDENT,2015/05/24 18:20:00+00,2015,1122,500 W. LANCASTER BOULEVARD,LANCASTER,CA,93534,LCS,LANCASTER STN,,,,,1,,34.6980089336,-118.1357262229
-118.236670171,33.8972503320001,766,1000279,UNINTENTIONAL DISCHARGE INCIDENT,2015/05/30 04:15:00+00,2015,2811,800 W. SCHOOL STREET,COMPTON,CA,90220,COM,COMPTON STN,,,,,1,,33.8972503323,-118.2366701708
-118.09399583,33.9207453330001,767,1000280,UNINTENTIONAL DISCHARGE INCIDENT,2015/06/10 04:50:00+00,2015,0451,11200 DUNE STREET,NORWALK,CA,90650,SEB,SPECIAL ENFORCEMENT BUR,,,,,1,,33.9207453331,-118.0939958295
-117.966860279,34.033127263,768,1000281,UNINTENTIONAL DISCHARGE INCIDENT,2015/07/02 07:02:59+00,2015,3614,300 N. CALIFORNIA AVENUE,LA PUENTE,CA,91744,NARCO,NARCOTICS BUREAU,,,,,1,,34.0331272632,-117.9668602794
-117.834544665,34.026472814,769,1000282,UNINTENTIONAL DISCHARGE INCIDENT,2015/07/02 15:59:59+00,2015,2901,21600 E. VALLEY BOULEVARD,WALNUT,CA,91789,NARCO,NARCOTICS BUREAU,,,,,1,,34.0264728142,-117.8345446647
-118.226055435,33.9273902240001,770,1000592,UNINTENTIONAL DISCHARGE INCIDENT,2015/07/12 17:50:00+00,2015,2110,11700 S. ALAMEDA STREET,LYNWOOD,CA,90626,CEN, CENTURY STN,,,,,1,,33.9273902243,-118.2260554351
-118.325944091,33.3419642920001,771,1000573,UNINTENTIONAL DISCHARGE INCIDENT,2015/07/28 22:09:59+00,2015,1811,200 SUMMER AVENUE,AVALON,CA,90704,AVA, AVALON STN,,,,,1,,33.341964292,-118.3259440912
-118.249007069,33.888469453,772,1000574,UNINTENTIONAL DISCHARGE INCIDENT,2015/08/16 12:45:00+00,2015,2831,900 SOUTH CENTRAL AVENUE,COMPTON,CA,90221,COM, COMPTON STN,,,,,1,,33.8884694535,-118.2490070687
-118.616406321,34.5022800690001,773,1000575,UNINTENTIONAL DISCHARGE INCIDENT,2015/09/02 15:00:00+00,2015,8300,32100 CASTAIC LAKE DRIVE,CASTAIC,CA,91384,PKB, PARKS BUREAU,,,,,1,,34.5022800694,-118.6164063213
-118.235989127,33.929123545,774,1000576,UNINTENTIONAL DISCHARGE INCIDENT,2015/09/11 10:44:59+00,2015,6014,2000 E. IMPERIAL HIGHWAY,LOS ANGELES,CA,90059,TBS, TRANSIT BUREAU SOUTH,,,,,1,,33.9291235454,-118.2359891274
-118.098478619,34.451715027,775,1000578,UNINTENTIONAL DISCHARGE INCIDENT,2015/10/18 00:59:59+00,2015,3199,6 MILES WEST OF HIGHWAY 14,DOVE SPRINGS,CA,93283,PLM, PALMDALE STN,,,,,1,,34.4517150273,-118.0984786194
-118.1630539,34.005054627,776,1000588,UNINTENTIONAL DISCHARGE INCIDENT,2015/10/21 23:00:00+00,2015,0243,2100 S. ATLANTIC BOULEVARD,COMMERCE,CA,90040,ELA, EAST LA STN,,,,,1,,34.0050546273,-118.1630538996
-117.849155002,34.024544432,777,1000591,UNINTENTIONAL DISCHARGE INCIDENT,2015/11/01 11:48:00+00,2015,2915,500 SUZANNE ROAD,WALNUT,CA,91789,WAL, WALNUT/SAN DIMAS STN,,,,,1,,34.0245444318,-117.8491550015
-118.382048742,33.962992824,778,1000657,UNINTENTIONAL DISCHARGE INCIDENT,2015/12/07 13:54:59+00,2015,6871,8100 READING AVENUE,LOS ANGELES,CA,90045,TBS, TRANSIT BUREAU SOUTH,,,,,1,,33.9629928239,-118.3820487425
-118.229001762,33.931010407,779,1000658,UNINTENTIONAL DISCHARGE INCIDENT,2015/12/22 02:00:00+00,2015,2135,2400 E. 114TH ST.,LOS ANGELES,CA,90059,CEN, CENTURY STN,,,,,1,,33.9310104071,-118.2290017619
-118.241973232,33.785733194,780,1000681,UNINTENTIONAL DISCHARGE INCIDENT,2016/02/10 03:46:59+00,2016,1699,1100 N. ALAMEDA STREET,WILMINGTON,CA,90744,CSN, CARSON STN,,,,,1,,33.7857331942,-118.2419732324
-118.226030731,33.9282713860001,781,1000738,UNINTENTIONAL DISCHARGE INCIDENT,2016/05/03 21:14:59+00,2016,,11700 S. ALAMEDA STREET,CARSON,CA,90059,CSN, CARSON STN,,,,,1,,33.928271386,-118.2260307312
-118.35128365,33.887999715,782,1000758,UNINTENTIONAL DISCHARGE INCIDENT,2016/05/22 03:17:59+00,2016,0331,15600 HAWTHORNE BOULEVARD,LAWNDALE,CA,90260,SLA, SOUTH LOS ANGELES STATION,,,,,1,,33.8879997145,-118.3512836501
-118.083433868,33.978451937,783,1000778,UNINTENTIONAL DISCHARGE INCIDENT,2016/05/31 18:30:00+00,2016,1515,PICO VISTA ROAD AND CARRON DRIVE,PICO RIVERA,CA,90660,PRV, PICO RIVERA STN,,,,,1,,33.9784519368,-118.083433868
-117.674390101,34.1783399020001,784,1000799,UNINTENTIONAL DISCHARGE INCIDENT,2016/06/17 08:19:59+00,2016,2405,400 W. 14TH STREET,SAN BERNARDINO,CA,92405,COP, COPS BUREAU,,,,,1,,34.1783399024,-117.6743901014
-118.124092439,34.008933703,785,1000801,UNINTENTIONAL DISCHARGE INCIDENT,2016/06/29 08:29:59+00,2016,0299,300 S. PICKERING WAY,MONTEBELLO,CA,90640,COP, COPS BUREAU,,,,,1,,34.0089337032,-118.1240924386
-118.145356661,34.6869983080001,786,1000802,UNINTENTIONAL DISCHARGE INCIDENT,2016/07/05 05:50:00+00,2016,1123,44200 HEATON AVENUE,LANCASTER,CA,93534,LCS, LANCASTER STN,,,,,1,,34.6869983077,-118.1453566614
-118.243999022,33.9712113960001,787,1000806,UNINTENTIONAL DISCHARGE INCIDENT,2016/07/20 03:24:59+00,2016,2172,1600 EAST 76TH STREET,LOS ANGELES,CA,90001,CEN, CENTURY STN,,,,,1,,33.9712113964,-118.2439990221
-118.210000746,33.894187769,788,1000893,UNINTENTIONAL DISCHARGE INCIDENT,2016/10/04 11:15:00+00,2016,2843,1100 EAST LAUREL STREET,COMPTON,CA,90221,COM, COMPTON STN,,,,,1,,33.8941877694,-118.2100007458
-118.065828079,33.9911751270001,789,1000913,UNINTENTIONAL DISCHARGE INCIDENT,2016/10/28 22:44:59+00,2016,1575,6100 MCNEES AVENUE,WHITTIER,CA,90606,PRV, PICO RIVERA STN,,,,,1,,33.9911751272,-118.0658280785
-118.191094589,33.9098944450001,790,1000915,UNINTENTIONAL DISCHARGE INCIDENT,2016/11/06 08:25:00+00,2016,2117,12200 S. ATLANTIC AV,LYNWOOD,CA,92656,CEN, CENTURY STN,,,,,1,,33.9098944445,-118.1910945888
-118.617044683,34.4559883700001,791,1000916,UNINTENTIONAL DISCHARGE INCIDENT,2016/11/09 21:45:00+00,2016,2008,29300 THE OLD ROAD,CASTAIC,CA,91384,RTB, TRAINING BUREAU,,,,,1,,34.4559883705,-118.6170446826
-117.959138066,34.0248794880001,792,1000917,UNINTENTIONAL DISCHARGE INCIDENT,2016/11/14 23:10:00+00,2016,1414,100 NORTH HUDSON AVENUE,INDUSTRY,CA,91744,IND, INDUSTRY STN,,,,,1,,34.024879488,-117.9591380662
-118.183002447,33.8971376120001,793,1000935,UNINTENTIONAL DISCHARGE INCIDENT,2016/12/01 15:11:00+00,2016,1363,6500 SAN LUIS STREET,PARAMOUNT,CA,90723,LKD, LAKEWOOD STN,,,,,1,,33.8971376119,-118.183002447
-118.167932451,34.060155018,794,1000936,UNINTENTIONAL DISCHARGE INCIDENT,2016/12/02 11:50:00+00,2016,5021,4700 W. RAMONA BLVD,MONTEREY PARK,CA,91754,ISB, INMATE SERVICES BUREAU,,,,,1,,34.0601550181,-118.1679324514
-118.134299614,34.683968151,795,1000937,UNINTENTIONAL DISCHARGE INCIDENT,2016/12/09 22:15:00+00,2016,1123,44000 SIERRA HIGHWAY,LANCASTER,CA,93534,LCS, LANCASTER STN,,,,,1,,34.6839681515,-118.1342996142
-117.859001463,34.091188194,796,1000955,UNINTENTIONAL DISCHARGE INCIDENT,2016/12/22 22:44:59+00,2016,,600 N. BANNA AVENUE,COVINA,CA,91724,CMU, CIVIL MANAGEMENT UNIT,,,,,1,,34.0911881942,-117.8590014626
-118.498023602,34.4201354050001,797,1000995,UNINTENTIONAL DISCHARGE INCIDENT,2017/01/11 04:50:00+00,2017,0611,20700 SOLEDAD CANYON ROAD,CANYON COUNTRY,CA,91351,SCV, SANTA CLARITA VALLEY STN,,,,,1,,34.4201354046,-118.4980236017
-118.297412186,33.9294318390001,798,1001017,UNINTENTIONAL DISCHARGE INCIDENT,2017/02/08 13:02:00+00,2017,0378,1300 WEST IMPERIAL HIGHWAY,LOS ANGELES,CA,90044,SLA, SOUTH LOS ANGELES STATION,,,,,1,,33.9294318393,-118.2974121861
-118.242344556,34.055220304,799,1001016,UNINTENTIONAL DISCHARGE INCIDENT,2017/02/09 03:59:59+00,2017,2015,200 WEST TEMPLE STREET,LOS ANGELES,CA,90012,SIB, SHERIFF INFORMATION BUREAU,,,,,1,,34.0552203043,-118.2423445561
-118.568821273,34.4211398780001,800,1001036,UNINTENTIONAL DISCHARGE INCIDENT,2017/02/13 21:49:59+00,2017,,24700 MAGIC MOUNTAIN PARKWAY,VALENCIA,CA,91355,WST, COURT SERVICES WEST,,,,,1,,34.421139878,-118.5688212727
-118.153220171,34.0344308590001,801,1001097,UNINTENTIONAL DISCHARGE INCIDENT,2017/03/10 18:14:59+00,2017,0282,200 S WESCOTT AVENUE,EAST LOS ANGELES,CA,90022,ELA, EAST LA STN,,,,,1,,34.034430859,-118.1532201709
-118.447999768,34.182653191,802,1001117,UNINTENTIONAL DISCHARGE INCIDENT,2017/05/15 12:14:59+00,2017,4481,14400 ERWIN STREET,VAN NUYS,CA,91401,WST, COURT SERVICES WEST,,,,,1,,34.1826531911,-118.4479997679
-118.132151279,33.75496072,803,1001160,UNINTENTIONAL DISCHARGE INCIDENT,2017/06/23 02:35:00+00,2017,2899,100 CLAREMONT AVENUE,LONG BEACH,CA,90803,COM, COMPTON STN,,,,,1,,33.7549607203,-118.1321512789
-118.563604433,34.4372206570001,804,1001163,UNINTENTIONAL DISCHARGE INCIDENT,2017/06/23 05:25:00+00,2017,0641,27700 DICKASON DRIVE,VALENCIA,CA,91355,SCV, SANTA CLARITA VALLEY STN,,,,,1,,34.4372206569,-118.5636044335
-118.087008015,34.5838138170001,805,1001162,UNINTENTIONAL DISCHARGE INCIDENT,2017/06/28 05:28:00+00,2017,2608,2300 EAST AVENUE Q-4,PALMDALE,CA,93550,PLM, PALMDALE STN,,,,,1,,34.5838138167,-118.0870080151
-118.242344556,34.055220304,806,1001167,UNINTENTIONAL DISCHARGE INCIDENT,2017/07/05 00:59:59+00,2017,8507,200 W. TEMPLE STREET,LOS ANGELES,CA,90012,CSB, COUNTY SERVICES BUREAU,,,,,1,,34.0552203043,-118.2423445561
-117.833323028,34.02847325,807,1001169,UNINTENTIONAL DISCHARGE INCIDENT,2017/07/12 07:20:00+00,2017,2916,21600 EAST VALLEY BLVD,WALNUT,CA,91789,WAL, WALNUT/SAN DIMAS STN,,,,,1,,34.0284732504,-117.8333230282
-118.074001302,33.835101364,808,1001201,UNINTENTIONAL DISCHARGE INCIDENT,2017/08/01 21:10:00+00,2017,1352,12100 214TH STREET,HAWAIIAN GARDENS,CA,90716,LKD, LAKEWOOD STN,,,,,1,,33.8351013638,-118.0740013021
-118.243000664,33.827175497,809,1001202,UNINTENTIONAL DISCHARGE INCIDENT,2017/08/04 23:29:59+00,2017,1620,1600 EAST 220TH STREET,CARSON,CA,90248,CSN, CARSON STN,,,,,1,,33.8271754966,-118.2430006639
-117.802470106,33.9692198720001,810,1001221,UNINTENTIONAL DISCHARGE INCIDENT,2017/08/08 12:26:00+00,2017,3199,5400 LOS ESTADO,YORBA LINDA,CA,92887,HOM, HOMICIDE BUREAU,,,,,1,,33.9692198718,-117.8024701062
-117.906254249,34.128998396,811,1001262,UNINTENTIONAL DISCHARGE INCIDENT,2017/09/13 17:10:00+00,2017,,500 NORTH ALAMEDA AVENUE,AZUSA,CA,91702,SO, PITCHESS SOUTH FACILITY,,,,,1,,34.1289983955,-117.9062542489
-118.613041303,34.4489788550001,812,1001301,UNINTENTIONAL DISCHARGE INCIDENT,2017/09/26 12:45:00+00,2017,5640,29300 THE OLD ROAD,CASTAIC,CA,91384,NCF, NORTH CO. CORRECTL FAC,,,,,1,,34.4489788548,-118.6130413029
-118.035674892,34.040308855,813,1001302,UNINTENTIONAL DISCHARGE INCIDENT,2017/10/05 05:15:00+00,2017,3605,11200 BROADMEAD STREET,SOUTH EL MONTE,CA,91733,NAR, NARCOTICS BUREAU,,,,,1,,34.0403088546,-118.0356748925
-118.338815556,33.9900003220001,814,1001330,UNINTENTIONAL DISCHARGE INCIDENT,2017/11/06 05:55:00+00,2017,2768,5500 RIMPAU BOULEVARD,LOS ANGELES,CA,90043,MAR, MARINA DEL REY STN,,,,,1,,33.9900003221,-118.3388155559
-118.277825336,33.8310323330001,815,1001324,UNINTENTIONAL DISCHARGE INCIDENT,2017/11/06 21:58:00+00,2017,1628,21900 SOUTH MARTIN STREET,CARSON,CA,90745,CSN, CARSON STN,,,,,1,,33.8310323329,-118.277825336
-118.326480657,33.9450014390001,816,1001328,UNINTENTIONAL DISCHARGE INCIDENT,2017/11/25 17:29:59+00,2017,,3400 WEST 11TH PLACE,INGLEWOOD,CA,90303,MCJ, MEN'S CENTRAL JAIL,,,,,1,,33.9450014393,-118.3264806566
-118.7082817,34.1388737510001,817,1001331,UNINTENTIONAL DISCHARGE INCIDENT,2017/12/01 21:13:00+00,2017,2242,27000 AGOURA ROAD,CALABASAS,CA,91301,MLH, MALIBU/LOST HILLS STN,,,,,1,,34.1388737511,-118.7082817002
-118.219411428,33.902980626,818,1001361,UNINTENTIONAL DISCHARGE INCIDENT,2018/01/02 08:55:00+00,2018,2822,700 NORTH ROSE AVENUE,COMPTON,CA,90220,COM, COMPTON STN,,,,,1,,33.9029806262,-118.219411428
-118.235886816,34.060882824,819,1001382,UNINTENTIONAL DISCHARGE INCIDENT,2018/01/19 21:23:00+00,2018,4300,400 BAUCHET STREET,LOS ANGELES,CA,90012,CST, COURT SERVICES TRANSPORTATION,,,,,1,,34.0608828243,-118.2358868159
-118.262007143,33.9163519000001,820,1001383,UNINTENTIONAL DISCHARGE INCIDENT,2018/01/21 06:27:00+00,2018,,14900 STANFORD AVENUE,COMPTON,CA,90220,CEN, CENTURY STN,,,,,1,,33.9163518999,-118.262007143
-118.571059941,34.230999985,821,1001385,UNINTENTIONAL DISCHARGE INCIDENT,2018/01/23 07:05:00+00,2018,3609,MIKIUNI AVENUE / NORDHOFF WAY,NORTHRIDGE,CA,91324,NAR, NARCOTICS BUREAU,,,,,1,,34.2309999848,-118.5710599409
-118.079052888,33.9478736670001,822,1001401,UNINTENTIONAL DISCHARGE INCIDENT,2018/02/05 14:09:00+00,2018,3199,11600 ROMA STREET,SANTA FE SPRINGS,CA,90670,CEN, CENTURY STN,,,,,1,,33.9478736666,-118.0790528881
-118.576988807,34.4431315470001,823,1001422,UNINTENTIONAL DISCHARGE INCIDENT,2018/03/14 12:45:00+00,2018,0648,28100 NEWHALL RANCH ROAD,SANTA CLARITA,CA,91354,SCV, SANTA CLARITA VALLEY STN,,,,,1,,34.4431315473,-118.5769888067
-118.921134303,34.0870398210001,824,1001442,UNINTENTIONAL DISCHARGE INCIDENT,2018/03/30 11:29:59+00,2018,,"2500 HARBOR BOULEVARD, #4",VENTURA,CA,93001,NCF, NORTH CO. CORRECTL FAC,,,,,1,,34.0870398207,-118.921134303
-118.223959924,33.8950010550001,825,1001481,UNINTENTIONAL DISCHARGE INCIDENT,2018/05/01 13:37:00+00,2018,2835,300 S. WILLOWBROOK AVE.,COMPTON,CA,90220,COM, COMPTON STN,,,,,1,,33.8950010552,-118.2239599241
-118.225070545,33.9290022770001,826,1001482,UNINTENTIONAL DISCHARGE INCIDENT,2018/05/02 13:50:00+00,2018,5700,11700 SOUTH ALAMEDA STREET,LYNWOOD,CA,90262,CRD, CENTURY REG DETEN FAC,,,,,1,,33.9290022765,-118.2250705448
-118.61269622,34.4481482520001,827,1001483,UNINTENTIONAL DISCHARGE INCIDENT,2018/05/02 18:10:00+00,2018,0629,29300 THE OLD ROAD,CASTAIC,CA,91384,SO, PITCHESS SOUTH FACILITY,,,,,1,,34.4481482516,-118.6126962202
-118.402049709,34.264006491,828,1001545,UNINTENTIONAL DISCHARGE INCIDENT,2018/07/16 21:59:59+00,2018,,"12300 OSBORNE ST, APT 51",PACOIMA,CA,91331,MCJ, MEN'S CENTRAL JAIL,,,,,1,,34.2640064906,-118.4020497091
-118.116527566,34.578942721,829,1001550,UNINTENTIONAL DISCHARGE INCIDENT,2018/08/22 14:23:00+00,2018,2611,500 EAST PALMDALE BOULEVARD,PALMDALE,CA,93550,PMD, PALMDALE STN,,,,,1,,34.5789427207,-118.1165275659
-118.098002413,34.1691406780001,830,1001581,UNINTENTIONAL DISCHARGE INCIDENT,2018/09/18 09:27:00+00,2018,0777,1300 N. ALTADNA DRIVE,ALTADENA,CA,91001,ALD, ALTADENA STN,,,,,1,,34.1691406782,-118.0980024128
-118.22382897,33.8359559730001,831,1001624,UNINTENTIONAL DISCHARGE INCIDENT,2018/11/16 11:35:00+00,2018,1622,2500 EAST JACKSON STREET,CARSON,CA,90745,CSN, CARSON STN,,,,,1,,33.8359559726,-118.2238289704
-117.802757091,34.104001173,832,1001647,UNINTENTIONAL DISCHARGE INCIDENT,2018/12/11 15:21:59+00,2018,,200 S. WALNUT AVE,SAN DIMAS,CA,91773,SDM, SAN DIMAS STN,,,,,1,,34.1040011729,-117.8027570911
-118.22583152,33.934020466,833,1001652,UNINTENTIONAL DISCHARGE INCIDENT,2019/05/07 22:30:00+00,2019,2110,11700 SOUTH ALAMEDA STREET,LYNWOOD,CA,90262,CEN, CENTURY STN,,,,,1,,33.9340204664,-118.2258315195
-118.223910242,33.894003286,834,1001686,UNINTENTIONAL DISCHARGE INCIDENT,2019/05/18 15:00:00+00,2019,2835,300 S. WILLOWBROOK AVE.,COMPTON,CA,90220,COM, COMPTON STN,,,,,1,,33.8940032864,-118.2239102424
-118.23198508,34.058963847,835,1001687,UNINTENTIONAL DISCHARGE INCIDENT,2019/05/23 12:10:00+00,2019,,400 BAUCHET STREET,LOS ANGELES,CA,90012,MCJ, MEN'S CENTRAL JAIL,,,,,1,,34.0589638472,-118.2319850799
-117.845022979,33.9842475180001,836,1001826,UNINTENTIONAL DISCHARGE INCIDENT,2019/08/08 03:00:00+00,2019,,1900 S. BREA CANYON RD,DIAMOND BAR,CA,91765,WAL, WALNUT/SAN DIMAS STN,,,,,1,,33.9842475181,-117.8450229787
-118.225986366,33.9320017680001,837,1001806,UNINTENTIONAL DISCHARGE INCIDENT,2019/08/12 20:29:59+00,2019,,11700 SOUTH ALAMEDA STREET,LYNWOOD,CA,90062,CRD, CENTURY REG DETEN FAC,,,,,1,,33.9320017679,-118.2259863657
-118.857468184,34.126500241,838,1001827,UNINTENTIONAL DISCHARGE INCIDENT,2019/08/19 18:08:00+00,2019,,100 VERNON PLACE,SANTA PAULA,CA,93060,NCF, NORTH CO. CORRECTL FAC,,,,,1,,34.1265002408,-118.8574681838
-118.092032138,33.758659832,839,1001866,UNINTENTIONAL DISCHARGE INCIDENT,2019/08/25 23:38:00+00,2019,,5100 SKYLARK DRIVE,HUNTINGTON BEACH,CA,92649,TT, TWIN TOWERS,,,,,1,,33.758659832,-118.0920321385
-117.870519426,34.1130082760001,840,1001867,UNINTENTIONAL DISCHARGE INCIDENT,2019/09/16 07:25:00+00,2019,,"400 W. GLADSTONE STREET, #60",GLENDORA,CA,91740,MCJ, MEN'S CENTRAL JAIL,,,,,1,,34.1130082764,-117.8705194258
-118.271998896,33.827820321,841,1001868,UNINTENTIONAL DISCHARGE INCIDENT,2019/10/16 12:30:00+00,2019,3616,21900 DOLORES STREET,CARSON,CA,90745,NAR, NARCOTICS BUREAU,,,,,1,,33.827820321,-118.2719988956
-118.205977811,34.060034634,842,1001869,UNINTENTIONAL DISCHARGE INCIDENT,2019/11/02 20:51:00+00,2019,,2000 MARENGO STREET,LOS ANGELES,CA,90063,ACB, ACCESS TO CARE BUREAU,,,,,1,,34.0600346341,-118.2059778115
-118.229347664,34.0588365200001,843,1001870,UNINTENTIONAL DISCHARGE INCIDENT,2019/11/28 18:20:00+00,2019,,400 BAUCHET ST,LOS ANGELELS,CA,90012,IRC, INMATE RECEPTION CENTER,,,,,1,,34.0588365195,-118.2293476642
-118.533999637,34.2581917840001,844,1001967,UNINTENTIONAL DISCHARGE INCIDENT,2020/02/11 23:00:00+00,2020,3199,18400 BLACKHAWK STREET,NORTHRIDGE,CA,91326,TSB, TRANSIT SERVICES BUREAU,,,,,1,,34.258191784,-118.5339996374
-118.160004985,34.020983782,845,1001969,UNINTENTIONAL DISCHARGE INCIDENT,2020/03/31 02:25:00+00,2020,0281,5000 WHITTIER BOULEVARD,EAST LOS ANGELES,CA,90022,ELA, EAST LA STN,,,,,1,,34.0209837822,-118.1600049846
-118.134005596,33.893000004,846,1001968,UNINTENTIONAL DISCHARGE INCIDENT,2020/03/31 20:51:59+00,2020,1332,9300 HIGHDALE STREET,BELLFLOWER,CA,90706,LKD, LAKEWOOD STN,,,,,1,,33.8930000042,-118.1340055955
-118.179961899,33.9251104040001,847,1001970,UNINTENTIONAL DISCHARGE INCIDENT,2020/06/30 04:30:00+00,2020,2115,11100 LOUISE AVE,LYNWOOD,CA,90262,CEN, CENTURY STN,,,,,1,,33.9251104044,-118.1799618989
-118.551120511,34.421290421,848,1001989,UNINTENTIONAL DISCHARGE INCIDENT,2020/08/20 20:05:00+00,2020,0644,23700 AUTO CENTER COURT,SANTA CLARITA,CA,91355,SCV, SANTA CLARITA VALLEY STN,,,,,1,,34.4212904209,-118.5511205113
-117.826906001,34.6119993180001,849,1001991,UNINTENTIONAL DISCHARGE INCIDENT,2020/09/02 11:15:00+00,2020,,40200 169TH STREET EAST,LAKE LOS ANGELES,CA,93536,LCS, LANCASTER STN,,,,,1,,34.6119993176,-117.8269060013
-118.143832266,34.025194734,850,1002049,UNINTENTIONAL DISCHARGE INCIDENT,2020/10/02 22:25:00+00,2020,0285,400 SOUTH GERHART AVENUE,LOS ANGELES,CA,90022,ELA, EAST LA STN,,,,,1,,34.0251947342,-118.1438322663
-118.165011212,33.920997331,851,1002068,UNINTENTIONAL DISCHARGE INCIDENT,2021/01/13 02:19:59+00,2021,8655,GARDENDALE STREET/INDUSTRIAL AVENUE,SOUTH GATE,CA,90280,CSB, COUNTY SERVICES BUREAU,,,,,1,,33.9209973314,-118.1650112123
-118.241635176,33.924146842,852,1002069,UNINTENTIONAL DISCHARGE INCIDENT,2021/01/15 08:42:00+00,2021,8544,1700 E. 120TH STREET,LOS ANGELES,CA,90059,CSB, COUNTY SERVICES BUREAU,,,,,1,,33.9241468421,-118.2416351756
-117.731729098,34.020593881,853,1002070,UNINTENTIONAL DISCHARGE INCIDENT,2021/02/09 18:30:00+00,2021,3199,8000 ORCHID DRIVE,EASTVALE,CA,92880,CER, CERRITOS STN,,,,,1,,34.0205938812,-117.7317290983
